,id,name,source-bucket,external
197,e6fc5a41-34ca-418b-acf9-2d215db973de,behavior_714116_2024-08-28_12-11-55_sorted-opto_2024-11-06_00-31-12,,
198,0599881b-39f9-4312-9f16-9fac997a0178,behavior_782394_2025-04-24_12-07-31,aind-private-data-prod-o5171v,True
199,5a56bd2b-4ad6-41a0-ac13-72b59426c21c,behavior_785956_2025-05-23_13-45-17_sorted-opto-bp_2025-06-18_11-24-56,,
200,ba67f1a1-44a7-4f99-8a4d-13a64cd9f0e8,behavior_751004_2024-12-21_13-28-24_sorted-opto_2025-01-22_07-53-12,,
201,111342a3-b011-455f-b058-e5de3fd132b3,behavior_791691_2025-06-24_13-21-26,aind-open-data,True
202,5884d64b-9340-42ed-b7f4-d0eed0d8979a,ZS059_2021-04-13_15-43-53_nwb_2025-08-14_10-55-51,aind-open-data,True
203,a94d3d93-96b3-4d5f-9fc1-2cc85a94982f,behavior_781166_2025-05-14_14-18-24,aind-open-data,True
204,ad291c3a-bf5e-4d03-af52-e59d0b183538,behavior_751181_2025-02-27_11-24-44_sorted-opto-bp_2025-03-21_01-06-52,,
205,f2879d04-4e08-4379-8d5b-bd79779a589c,behavior_751004_2024-12-19_11-50-31_sorted-opto_2025-01-22_02-45-52,,
206,15579857-ae7f-4621-ab7d-17eb65144e10,behavior_751766_2025-02-14_11-37-11,aind-private-data-prod-o5171v,True
207,fd0c45ba-bb86-498c-a9bc-59f6e92d616d,behavior_782394_2025-04-23_10-51-14,aind-private-data-prod-o5171v,True
208,0a5316fd-b550-41e4-b9e9-aa6ec9f3e4f6,754897_stan_model,,
209,634e80f4-4cbd-4174-932b-e820d20bec5b,behavior_752014_2025-03-26_11-18-52_sorted-opto-bp_2025-04-23_03-00-52,,
210,6c17ad84-08da-43d0-be14-37424b744ce4,758018_stan_model,,
211,76290f71-2d05-43fd-9359-7b5e27d9b976,ZS061_2021-04-20_15-49-57_nwb_2025-08-14_10-55-50,aind-open-data,True
212,d4551236-28b1-496a-80bd-38a22385bb6b,ZS062_2021-05-09_17-15-10_nwb_2025-08-14_10-55-51,aind-open-data,True
213,301d22a1-e9ba-467a-9dda-6d1cb5c0e26d,behavior_717263_2024-07-25_09-57-52,aind-private-data-prod-o5171v,True
214,4a2e9230-00d9-4781-858a-1b2d4a2e67b0,ZS060_2021-04-28_15-16-45_nwb_2025-08-14_10-55-51,aind-open-data,True
215,4aab417c-f682-4bd2-9b70-5fc0879c2781,ecephys_713854_2024-03-05_13-01-09,aind-ephys-data,True
216,5db7878a-4db1-4039-b857-07504e38aaeb,ecephys_684930_2023-09-27_10-04-04_sorted_opto_updated_2025-04-18_23-18-40,,
217,ac62c59d-3f69-4095-a9f3-70d564f56471,ecephys_717120_2024-03-06_12-23-53_sorted_opto_updated_2025-04-18_21-38-14,,
218,cb6b4df0-a9c9-40ac-99cc-5ea4c012d694,ZS062_2021-03-30_18-30-24_nwb_2025-08-14_10-55-51,aind-open-data,True
219,fc77e40e-8fa8-4bd5-8eb3-c73fbad43713,behavior_754897_2025-03-11_12-07-35_sorted-opto-bp_2025-03-21_02-49-18,,
220,5afff9ff-12e0-4297-9539-d2e4e93de50a,ZS059_2021-04-23_14-57-50_nwb_2025-08-14_10-55-50,aind-open-data,True
221,60c6fe35-0d7f-49cb-b15f-c60dae8ce298,ecephys_763360_2025-04-16_13-29-51,aind-private-data-prod-o5171v,True
222,ac7c7961-9178-4bf9-9d66-0a426cf3cc24,dorsal_edge_fix_2026-01-06s,,False
223,b7483ca4-5d91-47c0-b4f2-63176cdf9a59,ZS059_2021-04-22_15-11-25_nwb_2025-08-14_10-55-51,aind-open-data,True
224,14df166c-26ea-456f-8cf9-511197168121,behavior_752014_2025-03-28_11-04-59_sorted_curated_2025-05-28_10-32-49,aind-scratch-data,True
225,2c26eac1-17ff-40eb-badc-25eda92b0de3,behavior_782394_2025-04-25_11-13-18,aind-private-data-prod-o5171v,True
226,38d1a26d-7517-4b88-b34a-cdf36495e88f,ZS062_2021-05-08_18-43-47_nwb_2025-08-14_10-55-51,aind-open-data,True
227,3fde318b-be51-451f-b866-2f2bfb558b71,ZS061_2021-04-26_18-08-01_nwb_2025-08-14_10-55-51,aind-open-data,True
228,66face85-3b71-4a49-8380-70be5ba50690,ZS062_2021-04-25_18-53-35_nwb_2025-08-14_10-55-51,aind-open-data,True
229,800a28ac-58ac-4e48-bb9b-432a1b520c95,behavior_739970_2024-10-16_12-15-24_sorted-opto_2024-11-06_04-46-01,,
230,92e8ad21-1b93-490f-8d58-215af72f9893,ZS062_2021-03-24_18-52-34_nwb_2025-08-14_10-55-50,aind-open-data,True
231,a45e8594-23d4-48f0-a4a8-e1987fbfc65c,ecephys_763360_2025-04-16_13-29-55_sorted_curated_2025-07-08_18-49-21,aind-scratch-data,True
232,1c147ab8-4465-4684-bc58-448f9ba6a7aa,behavior_758017_2025-02-06_11-26-09_sorted_curated_2025-02-25_16-04-02,,
233,8cfe89a2-6c39-4760-ac3f-b03df68b2cc7,ZS062_2021-03-28_17-40-42_nwb_2025-08-14_10-55-50,aind-open-data,True
234,1e17e013-6f32-4edd-abcf-76eef426b892,behavior_754897_2025-03-13_11-20-39,aind-private-data-prod-o5171v,True
235,468ad3c7-4524-43ca-a4fe-ba056d8c8aa9,behavior_714116_2024-08-27_11-29-26_sorted-opto-bandpass_2024-08-29_01-45-00,,
236,479c062c-4e24-45c5-baac-a98221440580,ZS061_2021-04-24_16-48-52_nwb_2025-08-14_10-55-51,aind-open-data,True
237,9b4c8cc8-b19e-4def-9f0b-923659e61298,ZS059_2021-04-18_17-26-19_nwb_2025-08-14_10-55-51,aind-open-data,True
238,da580983-30d0-4b39-9c35-2164d9666d5e,ZS062_2021-04-08_19-07-10_nwb_2025-08-14_10-55-51,aind-open-data,True
239,f0544376-6543-4d5c-a0ab-0279379023be,ZS061_2021-03-17_16-00-53_nwb_2025-08-14_10-55-50,aind-open-data,True
240,16477e2a-901e-426a-a01b-ef14c8705dd6,ecephys_713854_2024-03-08_16-20-33_processed_2025-04-03_09-02-13,aind-scratch-data,True
241,5363fef5-75d8-40d2-9e92-0015bbce033d,behavior_781166_2025-05-16_14-16-29_sorted-opto-bp_2025-06-18_11-54-37,,
242,7521c383-850d-4e83-9c31-e83e3c4e5096,ZS060_2021-04-02_16-30-00_nwb_2025-08-14_10-55-51,aind-open-data,True
243,89484025-1474-40c3-b0bb-3e28724fb9f8,ZS062_2021-04-23_17-27-03_nwb_2025-08-14_10-55-51,aind-open-data,True
244,f2aeab28-29b0-4e34-a21e-ebc1d002f550,behavior_784806_2025-06-18_13-39-50_sorted-opto-bp_2025-08-05_02-47-20,,
245,04e70cc5-0d51-4d77-bb53-63033c5f3478,ZS062_2021-04-17_18-06-40_nwb_2025-08-14_10-55-51,aind-open-data,True
246,cfa9e82b-8134-419a-b766-30d73524db17,ZS059_2021-04-17_15-44-53_nwb_2025-08-14_10-55-50,aind-open-data,True
247,12a4e108-efb2-4191-af48-9213083facd8,LC_alignment_tip_2025-10-09,,
248,2f6d1bb1-4af3-4934-8e33-b6d295810f78,ZS061_2021-04-30_17-06-18_nwb_2025-08-14_10-55-51,aind-open-data,True
249,765ed17e-99e0-46a1-861c-e8bd6ee7c256,behavior_791691_2025-06-24_13-21-26_sorted-opto-bp_2025-07-14_11-50-48,,
250,b0b09852-73fd-4cf5-a85e-c8f0fcd596b3,behavior_751769_2025-01-18_10-15-25_sorted_curated_2025-02-28_20-25-12,aind-scratch-data,True
251,d0cf7f76-a4df-4c57-81cb-f7f0db0fee44,751769_stan_model,,
252,da3489a9-8f1a-4750-9b25-a8a3300ee715,ecephys_713854_2024-03-05_13-31-20,aind-ephys-data,True
253,35077244-584d-4101-ab1c-a49a677e6e4b,ZS059_2021-04-26_14-44-03_nwb_2025-08-14_10-55-51,aind-open-data,True
254,9a53dcfe-4285-40e6-a43d-26de6dc8b852,behavior_761038_2025-04-16_10-39-06,aind-private-data-prod-o5171v,True
255,0b3ee4f5-b4ce-4c67-b024-aa75c691a373,ZS060_2021-04-12_15-57-59_nwb_2025-08-14_10-55-50,aind-open-data,True
256,600cd517-3fd4-45fa-86c6-f6a31c885559,behavior_752014_2025-03-25_12-09-16_sorted-opto-bp_2025-04-23_02-15-44,,
257,84d1c8ff-d5f8-48bd-bb16-dc98fc8c9786,behavior_781166_2025-05-15_14-20-48,aind-open-data,True
258,98443ff4-e024-4533-8cec-fe3a23a0b607,ZS061_2021-04-13_18-14-05_nwb_2025-08-14_10-55-51,aind-open-data,True
259,162fa7a8-7471-4dea-b5f0-1c4fd8c58c2c,ZS061_2021-04-12_17-26-54_nwb_2025-08-14_10-55-51,aind-open-data,True
260,5ec21b20-6a4d-43a3-ab97-fa513e04135f,behavior_758018_2025-03-19_11-16-41_sorted-opto-bp_2025-04-23_04-35-25,,
261,88af23e7-ebd4-45a9-bac7-35ce7d23baec,behavior_722832_2024-09-13_11-55-58_sorted_opto_2024-11-06_01-38-07,,
262,f91c4e44-e88e-47b0-ae50-e8a1100a11ea,ecephys_713854_2024-03-05_13-01-09_sorted_opto_updated_2025-04-18_20-34-11,,
263,5ad6a2fe-c1f0-4fc2-af43-e3d8a7cc0826,ZS062_2021-04-02_19-08-52_nwb_2025-08-14_10-55-50,aind-open-data,True
264,7aba816c-c586-40eb-8ac0-002f17dd80f4,behavior_782394_2025-04-24_12-07-31_sorted-opto-bp_2025-06-24_02-41-27,,
265,a9bbf452-2147-4655-80eb-4ca4d139a226,behavior_717121_2024-06-13_12-16-06_sorted-opto-bandpass_2024-09-10_10-14-32,,
266,e401352f-0e1e-4099-bf3c-951888158088,ecephys_684930_2023-09-27_10-04-04,aind-ephys-data,True
267,ea416d7f-402d-4002-8fb7-b1dd9b35f4b4,behavior_754897_2025-03-13_11-20-39_sorted-opto-bp_2025-03-21_05-39-41,,
268,ed93e6c6-a6fb-4794-a3d5-8a0de1d98c2d,ecephys_713854_2024-03-05_12-01-40_sorted-opto_updated,,
269,21257274-e4a2-411f-89a1-9ab7dd2620f5,behavior_752014_2025-03-28_11-04-56_sorted-opto-bp_2025-04-23_03-51-09,,
270,24ab2312-4f19-4a82-8d27-5b947b4d0b9e,ZS062_2021-03-31_18-40-52_nwb_2025-08-14_10-55-51,aind-open-data,True
271,7ff07579-6598-4331-96f0-5edde32bb904,behavior_751766_2025-02-13_11-31-21_sorted_opto_bandpass_2025-02-18_07-08-42,,
272,f54397ec-f68f-446f-9eb6-7775273945eb,behavior_754897_2025-03-15_11-32-14_sorted_curated_2025-03-25_20-24-50,aind-scratch-data,True
273,25c90e73-2455-490b-a58b-9a354c37244e,behavior_758017_2025-02-05_11-42-30_sorted_curated_2025-02-25_13-57-36,,
274,4537b183-40ea-4c22-9c0d-45d114814a0c,ecephys_763360_2025-04-15_12-16-20,aind-private-data-prod-o5171v,True
275,c81a5e69-f19a-4d10-aea7-5eeb8174c6f4,ZS059_2021-04-16_14-50-15_nwb_2025-08-14_10-55-51,aind-open-data,True
276,ccad74ef-5221-4bd6-81fb-a449128dce84,ecephys_713854_2024-03-08_17-15-58,aind-ephys-data,True
277,0438b3fa-3ddc-45ba-9c95-9ce2baf71b93,behavior_791691_2025-06-24_13-21-29_sorted_curated_2025-09-19_08-15-06,aind-scratch-data,True
278,4f66d7d9-9dcb-423b-8078-52e571a53c33,ZS059_2021-04-03_16-30-45_nwb_2025-08-14_10-55-50,aind-open-data,True
279,6c0c37af-2073-4837-9912-17193e2c6052,784803_stan,,
280,d1eac2fa-52ee-4510-8861-7f93078e2fd7,ecephys_717120_2024-03-06_12-23-53,aind-ephys-data,True
281,0aedc7e0-83df-46e0-8d2a-197454d263df,behavior_761038_2025-04-18_12-37-37,aind-private-data-prod-o5171v,True
282,b2afafe7-780e-48e0-ab9c-46a1afb4eb06,ecephys_763360_2025-04-16_13-29-51_sorted-opto-bp_2025-04-23_00-41-53,,
283,b80fbbbe-adca-43af-b382-1ee4b5a5404f,behavior_763590_2025-05-02_11-07-07,aind-private-data-prod-o5171v,True
284,bb483e32-6421-47fc-8ee9-4262e75f143c,behavior_717121_2024-06-15_10-00-58_sorted-opto-KJ_2024-06-28_21-53-20,,
285,c5c7ba39-2d60-4ce1-b939-21313b6e7960,behavior_784806_2025-06-20_13-39-16_sorted-opto-bp_2025-08-05_03-27-42,,
286,c1a35fd0-c3aa-47a8-ba40-288b1e39a86a,alignment_zs_fix_2025-12-17,,
287,d8eb6cfe-d8af-4bf9-a384-909ce651a8b5,behavior_784806_2025-06-17_14-59-23,aind-open-data,True
288,381aef45-ead5-4df7-9f0e-7178090e66d3,ZS061_2021-03-31_17-15-48_nwb_2025-08-14_10-55-51,aind-open-data,True
289,2fcec39f-a09e-45eb-91c4-986d17a62308,ecephys_687697_2023-09-15_12-36-06_sorted_curated,,
290,a527b2e5-f42f-4942-af21-a7443b42c1ae,ZS059_2021-03-25_14-40-45_nwb_2025-08-14_10-55-51,aind-open-data,True
291,dc36ff5f-a617-4de1-b168-a97d9a1f11db,ZS061_2021-03-28_16-35-51_nwb_2025-08-14_10-55-51,aind-open-data,True
292,ddac46bc-b4af-44c0-854e-44412ded727b,ZS059_2021-04-11_15-41-45_nwb_2025-08-14_10-55-51,aind-open-data,True
293,4b3ac54c-42f0-435a-93bb-b479178eb08d,behavior_781166_2025-05-15_14-20-51_sorted_curated_2025-07-07_14-17-08,aind-scratch-data,True
294,bc66b8bc-3ed0-44b2-89a0-9ee97cc2e461,behavior_717121_2024-06-11_10-23-31,aind-private-data-prod-o5171v,True
295,10151302-3786-4e86-8197-b4bee25e97ca,ZS059_2021-03-30_14-57-13_nwb_2025-08-14_10-55-51,aind-open-data,True
296,324242e3-dab2-458e-b863-f828782e21c1,behavior_758018_2025-03-19_11-16-41,aind-private-data-prod-o5171v,True
297,9960848b-a798-4543-9492-2379360aecbb,ZS061_2021-04-18_18-32-58_nwb_2025-08-14_10-55-50,aind-open-data,True
298,1e03ed2b-c579-4192-8779-f0b02ec04210,behavior_784806_2025-06-18_13-39-50,aind-open-data,True
299,2d2014c0-d616-4381-8ca3-be516b028960,behavior_716325_2024-05-31_10-31-14_sorted_curated_2024-07-16_06-10-19,,
300,d2ca8efe-b796-4a42-9c89-1e5660d0cae8,781166_stan_model,,
301,49423fdf-b205-48a7-9702-052ee04f1ef2,behavior_791691_2025-06-27_13-54-30_sorted_curated_2025-09-19_22-57-02,aind-scratch-data,True
302,3f340001-2d45-47ed-be8f-f7194ec829b0,behavior_724172_2024-10-01_11-20-11,aind-private-data-prod-o5171v,True
303,c12f2d21-c17c-4abe-86a7-91f3309ad5f5,LC-NE_scratch-data,aind-scratch-data,False
304,c1d7c7af-7183-4ccd-baa4-2cefd6f877a6,behavior_791691_2025-06-25_14-05-48,aind-open-data,True
305,c2f723d9-c021-4298-a92b-9561b0785653,behavior_791691_2025-06-26_13-39-22_sorted-opto-bp_2025-07-14_11-31-00,,
306,488e6b43-601c-42f8-9de4-2abbf088f4eb,ZS059_2021-04-27_15-12-43_nwb_2025-08-14_10-55-51,aind-open-data,True
307,e00a7170-942e-45b0-888d-895c45fe538f,behavior_758017_2025-02-07_14-11-05_sorted_opto_bandpass_2025-02-18_06-39-14,,
308,e11acc1e-05d1-43df-9f6a-a3610da8ad2f,ecephys_763360_2025-04-15_12-16-29_sorted_curated_2025-07-08_18-43-38,aind-scratch-data,True
309,314af35a-dd72-4265-bbdd-24c86b7c2a00,LC_alignment_zs_2025-09-30,,
310,664a1d8f-0090-4223-a1a7-d27724d610a9,ZS062_2021-04-21_18-15-30_nwb_2025-08-14_10-55-50,aind-open-data,True
311,7da1cc31-8dd2-4634-8613-3ee3a2f69ca6,behavior_763590_2025-05-01_10-59-16,aind-private-data-prod-o5171v,True
312,1d35ce28-933f-40ae-9595-6bf01edc3e99,behavior_717121_2024-06-16_11-39-34,aind-private-data-prod-o5171v,True
313,0451326b-c2f5-44d6-acfd-549ebf8ba85b,752014_stan_model,,
314,c4992798-201d-4ed3-b4ae-56479a0cbd02,ZS062_2021-05-02_19-20-50_nwb_2025-08-14_10-55-51,aind-open-data,True
315,c8b8639e-9ed2-48ce-8d27-f9832be4dcdc,ZS062_2021-04-26_20-26-29_nwb_2025-08-14_10-55-51,aind-open-data,True
316,5f7d9916-2ab0-492b-bb45-302e0390d704,behavior_751769_2025-01-17_11-37-39_sorted_curated_2025-02-28_12-38-04,aind-scratch-data,True
317,cddf0f43-0113-45c0-a075-3627b1f4888f,behavior_761038_2025-04-17_11-03-12,aind-private-data-prod-o5171v,True
318,d9eaeba6-b30e-4f1a-893a-a44ab436a631,behavior_739977_2024-10-24_12-58-26_sorted-opto_2024-11-10_11-31-43,,
319,ecf1cecd-49d1-4170-9aaf-1aaac99c53ad,behavior_752014_2025-03-25_12-09-20_sorted_curated_2025-05-28_20-02-09,aind-scratch-data,True
320,f23f7bcb-f3f3-49c7-82db-8cd00c54cb22,ZS061_2021-03-24_17-24-09_nwb_2025-08-14_10-55-50,aind-open-data,True
321,f927eca0-ea24-4b6b-95f2-36ab2df5af65,behavior_714116_2024-08-27_11-29-26,aind-private-data-prod-o5171v,True
322,f9a2af75-5b9e-4b1e-9f5e-1ca05bc68930,behavior_781166_2025-05-14_14-18-24_sorted-opto-bp_2025-06-25_01-55-57,,
323,1c9ee556-c97a-4e37-b663-125f3cc38e59,ZS062_2021-04-09_19-27-26_nwb_2025-08-14_10-55-51,aind-open-data,True
324,d361568a-9315-460e-9a48-59fa0f5cbf9b,behavior_724172_2024-10-03_11-02-53,aind-private-data-prod-o5171v,True
325,d6c963e0-0002-4b12-a048-cbad082ef8b5,ZS060_2021-03-20_16-20-00_nwb_2025-08-14_10-55-51,aind-open-data,True
326,8eda219a-7e5e-499c-b3d6-d6b1c4012beb,behavior_716325_2024-05-29_10-33-32,aind-private-data-prod-o5171v,True
327,95795eaf-6834-4e5f-bd56-3471f6979a20,behavior_752014_2025-03-27_12-03-19_sorted-opto-bp_2025-04-23_02-56-01,,
328,aab5c03f-d236-49b3-9f4c-e718dde16494,behavior_751004_2024-12-21_13-28-28_sorted_curated_2025-11-06_00-28-28,aind-scratch-data,True
329,e9b33712-d39e-41d1-af69-5913f9d17250,behavior_751766_2025-02-13_11-31-21,aind-private-data-prod-o5171v,True
330,fc5217e6-7590-4173-9f9a-071b4657d01f,ZS062_2021-04-05_19-25-39_nwb_2025-08-14_10-55-50,aind-open-data,True
331,0cf0c966-a228-4681-9d03-313b4f7bb38f,ZS060_2021-03-25_16-00-00_nwb_2025-08-14_10-55-51,aind-open-data,True
332,a19ec68a-a660-44f2-a181-15c91794cbd2,behavior_751769_2025-01-16_11-31-52_sorted-opto-bp_2025-02-18_07-24-30,,
333,04fcee09-645c-452b-8bfe-ad6ad7df5fd6,ZS062_2021-04-01_17-49-36_nwb_2025-08-14_10-55-51,aind-open-data,True
334,14af55fe-e350-42b8-b8cb-2061c95f061e,ZS060_2021-03-27_17-11-43_nwb_2025-08-14_10-55-50,aind-open-data,True
335,f314f755-6e4a-419e-b0c5-ea65b9d026af,behavior_751769_2025-01-18_10-15-21_sorted-opto-bp_2025-02-18_06-49-52,,
336,258e57d3-c47b-4cc8-919c-430b0374e6fb,behavior_784806_2025-06-17_14-59-23_sorted_curated_2025-09-19_22-52-25,aind-scratch-data,True
337,9017cd0f-bfa0-4489-b4a1-85e27fc99a3f,behavior_739970_2024-10-16_12-15-24,aind-private-data-prod-o5171v,True
338,92374083-4922-46ae-bde3-74f0c09316e4,ZS062_2021-04-07_17-58-07_nwb_2025-08-14_10-55-50,aind-open-data,True
339,ed93897a-7836-4a45-ab53-e14dd9d7a6f8,behavior_761038_2025-04-16_10-39-10_sorted_curated_2025-05-30_17-10-12,aind-scratch-data,True
340,f83a6f65-43d5-411d-a5d5-bd619be9a471,behavior_758018_2025-03-20_11-53-02_sorted-opto-bp_2025-04-23_03-50-28,,
341,0fb711a1-4ea7-41bf-aaa9-69861f3b3206,behavior_785956_2025-05-21_13-41-59,aind-open-data,True
342,2ad859c4-0130-4417-8a1f-e36eb984b007,behavior_717121_2024-06-14_10-19-32_sorted-opto-bandpass_2024-09-10_06-39-22,,
343,783cc41a-c2b3-4327-a17b-1905b7129fa6,ZS060_2021-03-26_14-50-00_nwb_2025-08-14_10-55-50,aind-open-data,True
344,a1e4f8ab-ecbf-479c-abdc-05649f441f42,ZS061_2021-04-15_16-45-44_nwb_2025-08-14_10-55-50,aind-open-data,True
345,bc6b4df0-83db-4ba5-aa53-9596fa5a318e,behavior_751004_2024-12-22_13-09-11_sorted-opto_2025-01-22_07-53-24,,
346,7cd79a18-a54a-4087-9c84-639ad19554f9,ecephys_684930_2023-09-28_11-45-27_sorted-curated_2024-08-29_10-56-46,,
347,a43a0f1d-1f63-4471-9b15-a31c1e9ffa42,ZS059_2021-04-19_14-42-16_nwb_2025-08-14_10-55-51,aind-open-data,True
348,c235d536-a2c0-443c-bb79-a7f613b210be,behavior_751766_2025-02-15_12-08-11,aind-private-data-prod-o5171v,True
349,019cab81-ad4e-45e7-ba9b-8dac12480323,behavior_751004_2024-12-21_13-28-24,aind-private-data-prod-o5171v,True
350,63e3af6e-ae53-452d-8135-1671ccaba9a5,ecephys_763360_2025-04-15_12-16-20_sorted-opto-bp_2025-04-23_01-21-47,,
351,758f4aee-062f-46dd-a9b8-3752819937ff,ZS061_2021-04-04_17-43-18_nwb_2025-08-14_10-55-51,aind-open-data,True
352,9aade5b3-d4e5-48e7-91b1-de89ebe928ff,ZS061_2021-04-02_17-53-41_nwb_2025-08-14_10-55-51,aind-open-data,True
353,f360b4fd-88d5-4676-9770-5a3e94becc1d,behavior_754897_2025-03-11_12-07-35,aind-private-data-prod-o5171v,True
354,9ba22d94-0a63-464f-aee8-cb8a82b26986,ZS060_2021-04-15_19-06-02_nwb_2025-08-14_10-55-51,aind-open-data,True
355,0f01cfa8-4598-4bb3-8043-850b67a63358,ZS061_2021-04-05_18-01-32_nwb_2025-08-14_10-55-51,aind-open-data,True
356,859b3594-1518-4067-92be-5de9665cb318,751766_stan_model,,
357,cf531550-7cee-4e01-a073-ad1d0086985f,ecephys_713854_2024-03-05_12-01-40_processed_2025-04-03_05-24-36,aind-scratch-data,True
358,47ab0aeb-013b-4c9f-89e5-965c1005a5a4,behavior_785956_2025-05-23_13-45-17,aind-open-data,True
359,ef655576-ed2a-4101-a6bb-8bedf7ec8138,behavior_717121_2024-06-15_10-00-58_sorted-curated_2024-07-25_06-45-59,,
360,302cc929-7eed-4077-81e6-830a387c4faf,behavior_717259_2024-06-26_10-16-59_sorted-opto-bandpass_2024-09-10_15-52-05,,
361,782d7a43-f76d-494c-a8dd-3398223cda6c,ZS062_2021-04-06_18-46-42_nwb_2025-08-14_10-55-51,aind-open-data,True
362,e47a88fd-6d68-4747-b2ad-cf758650b850,behavior_782394_2025-04-25_11-13-21_sorted_curated_2025-07-07_14-09-26,aind-scratch-data,True
363,f2029505-5cc9-4889-9bd6-5d80d4d6079a,behavior_744779_2024-11-14_13-13-37,aind-private-data-prod-o5171v,True
364,ca6f16b2-8f7b-4f00-a5f3-ac25a18eb904,ZS061_2021-03-27_18-20-45_nwb_2025-08-14_10-55-50,aind-open-data,True
365,dc47c678-1be2-4701-889a-d392cfe906dc,behavior_784806_2025-06-20_13-39-16,aind-open-data,True
366,fa96e14f-f54a-4847-aec6-cf427255d74f,ZS061_2021-03-25_17-12-27_nwb_2025-08-14_10-55-50,aind-open-data,True
367,532e33f2-0118-4a28-8854-1a376d8862b0,ZS061_2021-03-26_17-28-33_nwb_2025-08-14_10-55-50,aind-open-data,True
368,c712751d-f744-4fe8-9657-93a7084eab22,260113_percentile_meshes,,
369,f2761e13-561d-444b-8e77-359116d5d09a,ecephys_684930_2023-09-27_10-04-04_sorted-curated_2024-08-29_12-30-33,,
370,0a99592d-8ea2-471d-afbe-f603aefa2d14,behavior_754897_2025-03-14_11-28-48_sorted-opto-bp_2025-03-21_04-04-42,,
371,4cadb72e-43b0-4234-b108-675eb4fde5a6,ZS060_2021-04-26_19-24-52_nwb_2025-08-14_10-55-51,aind-open-data,True
372,6ddb6682-f280-45c1-8605-ace67855222b,behavior_761038_2025-04-15_10-24-57_sorted-opto-bp_2025-04-23_02-41-15,,
373,773d43dc-7f5a-4830-b490-aae48b305cb8,behavior_751004_2024-12-22_13-09-17_sorted-curated_2025-01-28_19-06-07,aind-scratch-data,True
374,ec12b9b4-10ec-4fdc-9c34-ba8bc8fcd5a1,ZS059_2021-04-01_14-17-46_nwb_2025-08-14_10-55-50,aind-open-data,True
375,2f9b8826-f653-43a7-a617-13caf69114b2,ecephys_717120_2024-03-07_12-12-02_sorted_opto_updated_2025-04-18_21-40-20,,
376,6225b231-23e4-49ff-8d0c-94a79c2e043f,ZS061_2021-04-16_17-08-59_nwb_2025-08-14_10-55-51,aind-open-data,True
377,74894e74-9057-45bb-a318-1dfaa28f38a8,behavior_751004_2024-12-20_13-26-07_sorted-opto_2025-01-22_07-48-05,,
378,04f9127c-c844-4d22-b1af-3864dc6dc8b4,behavior_751004_2024-12-20_13-26-07,aind-private-data-prod-o5171v,True
379,6fdbbcb0-71e2-4afa-aa19-394b9bd0a3e1,behavior_782394_2025-04-22_10-53-22,aind-private-data-prod-o5171v,True
380,138cbc28-1907-42b3-9a71-2f20a09018b9,ZS062_2021-04-19_19-36-48_nwb_2025-08-14_10-55-51,aind-open-data,True
381,1ce38424-f3cd-434c-b0af-18d3d0179cf1,behavior_751181_2025-02-26_11-51-15,aind-private-data-prod-o5171v,True
382,226102ac-760d-403b-baf8-d715f0f76b30,ZS060_2021-04-03_17-45-00_nwb_2025-08-14_10-55-50,aind-open-data,True
383,2a63da4e-76c0-4c80-96c7-1b4c5ded8a9a,behavior_754897_2025-03-12_12-23-09,aind-private-data-prod-o5171v,True
384,566ada61-532a-40c3-8848-59b9b685dc11,ZS059_2021-04-12_14-57-43_nwb_2025-08-14_10-55-50,aind-open-data,True
385,8b519ef4-3996-43e3-8c59-cb4c45c086ec,behavior_781166_2025-05-16_14-16-34_sorted_curated_2025-07-07_18-29-33,aind-scratch-data,True
386,fc0d7f51-db4d-45bc-9dcb-08ab0f4da8c6,ecephys_785746_2025-07-30_16-29-33_sorted-opto_2025-09-03_04-06-10,,
387,2386f052-aeea-4834-8f82-ac87015b5e40,behavior_751769_2025-01-17_11-37-35_sorted-opto-bp_2025-02-18_06-24-43,,
388,26122212-99bf-4b25-b32a-127b8ee1e62c,behavior_781166_2025-05-14_14-18-28_sorted_curated_2025-07-07_18-20-08,aind-scratch-data,True
389,4ae40447-4db5-46ca-96dd-d22ef7d26834,ZS060_2021-04-16_16-09-11_nwb_2025-08-14_10-55-50,aind-open-data,True
390,83f3d78e-3eb6-4bfa-b5c7-0c3aba5b2bc8,behavior_784803_2025-07-02_13-41-41_sorted_curated_2025-09-19_08-02-24,aind-scratch-data,True
391,847f98da-b0c8-4a17-bf17-fcd39027f992,behavior_782394_2025-04-25_11-13-18_sorted-opto-bp_2025-06-17_16-31-00,,
392,8c98cfb6-e73a-4f35-bbdc-441af39639cc,behavior_724172_2024-10-03_11-02-53_sorted-opto_2024-11-06_04-10-53,,
393,8fa440d7-9c93-47c2-b4fc-d58d95767d09,behavior_761038_2025-04-17_11-03-16_sorted_curated_2025-05-28_11-25-16,aind-scratch-data,True
394,adaef4d0-b0d8-494e-a42e-ccdb5dad4312,behavior_752014_2025-03-26_11-18-52,aind-private-data-prod-o5171v,True
395,85335686-ef59-49d6-8316-6245341fde15,ecephys_717120_2024-03-07_12-12-02,aind-ephys-data,True
396,a19639ac-6de1-4270-aa14-ac2604066bca,ZS062_2021-04-12_18-46-29_nwb_2025-08-14_10-55-50,aind-open-data,True
